num,announcementTitle,announcementTitle_a,adjunctUrl,secCode,announcementTime,adjunctSize,adjunctType
104,汉麻产业：置出部分资产及负债评估项目资产评估说明,104汉麻产业置出部分资产及负债评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2015-05-25/1201049816.PDF,code:002036,2015/5/25 0:00,1767,PDF
105,S佳通：拟股权分置改革所涉及的福建佳通轮胎有限公司股东全部权益价值评估项目资产评估说明,105S佳通拟股权分置改革所涉及的福建佳通轮胎有限公司股东全部权益价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-09-09/1203961144.PDF,code:600182,2017/9/9 0:00,50639,PDF
106,恒天天鹅：资产重组置出资产和负债价值评估项目资产评估说明,106恒天天鹅资产重组置出资产和负债价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2015-05-08/1200978254.PDF,code:000687,2015/5/8 0:00,642,PDF
107,宝新能源：资产转让项目评估说明,107宝新能源资产转让项目评估说明,http://www.cninfo.com.cn/finalpage/2013-06-15/62584202.PDF,code:000690,2013/6/15 0:00,546,PDF
108,久其软件：拟收购北京亿起联科技有限公司全部股权项目资产评估报告评估说明,108久其软件拟收购北京亿起联科技有限公司全部股权项目资产评估报告评估说明,http://www.cninfo.com.cn/finalpage/2014-09-10/1200220798.PDF,code:002279,2014/9/10 0:00,2409,PDF
109,黑牛食品：昆山国创投资集团有限公司拟以股权对外投资涉及之昆山国显光电有限公司股权评估项目资产评估说明,109黑牛食品昆山国创投资集团有限公司拟以股权对外投资涉及之昆山国显光电有限公司股权评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-07-12/1203694871.PDF,code:002387,2017/7/12 0:00,9772,PDF
110,歌力思：核实唐利国际控股有限公司股东全部权益价值评估项目资产评估说明,110歌力思核实唐利国际控股有限公司股东全部权益价值评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-01-25/1203052149.PDF,code:603808,2017/1/25 0:00,970,PDF
111,东华能源：董事会关于资产评估相关事项的说明,111东华能源董事会关于资产评估相关事项的说明,http://www.cninfo.com.cn/finalpage/2011-10-29/60134143.PDF,code:002221,2011/10/29 6:30,155,PDF
112,*ST光华：资产出售项目资产评估说明,112ST光华资产出售项目资产评估说明,http://www.cninfo.com.cn/finalpage/2011-04-16/59278573.PDF,code:000703,2011/4/16 6:30,47742,PDF
113,跨境通：公司拟购买上海优壹电子商务有限公司股权项目资产评估说明,113跨境通公司拟购买上海优壹电子商务有限公司股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-04-11/1203274855.PDF,code:002640,2017/4/11 0:00,2219,PDF
114,湖北广电：拟发行股份购买武汉广电网络投资有限公司100%股权评估项目资产评估说明,114湖北广电拟发行股份购买武汉广电网络投资有限公司100股权评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-01-30/63539239.PDF,code:000665,2014/1/30 0:00,2224,PDF
115,*ST建峰：拟进行重大资产重组所涉及的置出资产及负债的资产评估项目资产评估说明,115ST建峰拟进行重大资产重组所涉及的置出资产及负债的资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-24/1202724371.PDF,code:000950,2016/9/24 0:00,3076,PDF
116,华北高速：拟收购丰县晖泽光伏能源有限公司50%股权项目资产评估报告评估说明,116华北高速拟收购丰县晖泽光伏能源有限公司50股权项目资产评估报告评估说明,http://www.cninfo.com.cn/finalpage/2013-11-28/63313200.PDF,code:000916,2013/11/28 11:35,441,PDF
117,*ST光华：资产出售项目资产评估说明,117ST光华资产出售项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-04-30/57898398.PDF,code:000703,2010/4/30 6:30,5133,PDF
118,风华高科：企业综合无形资产评估技术说明,118风华高科企业综合无形资产评估技术说明,http://www.cninfo.com.cn/finalpage/2010-08-03/58251820.PDF,code:000636,2010/8/3 6:30,58,PDF
119,东光微电：重大资产重组拟置出资产评估项目资产评估说明,119东光微电重大资产重组拟置出资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-06-09/64111820.PDF,code:002504,2014/6/9 0:00,3427,PDF
120,*ST光华：浙江恒逸石化股份有限公司资产评估说明,120ST光华浙江恒逸石化股份有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2010-04-30/57898392.PDF,code:000703,2010/4/30 6:30,3469,PDF
121,*ST光华：浙江恒逸石化股份有限公司资产评估说明,121ST光华浙江恒逸石化股份有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2010-04-30/57898392.PDF,code:000703,2010/4/30 6:30,3469,PDF
122,中原高速：郑州黄河公路大桥终止收费资产补偿评估项目资产评估说明,122中原高速郑州黄河公路大桥终止收费资产补偿评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2013-06-01/62543788.PDF,code:600020,2013/6/1 0:00,14636,PDF
123,*ST建峰：拟进行重大资产重组所涉及的置出资产及负债的资产评估项目资产评估说明,123ST建峰拟进行重大资产重组所涉及的置出资产及负债的资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-09-24/1202724371.PDF,code:000950,2016/9/24 0:00,3076,PDF
124,三友化工：拟收购唐山三友（碱业）集团有限公司热电分公司部分资产项目资产评估说明,124三友化工拟收购唐山三友碱业集团有限公司热电分公司部分资产项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-04-13/1203291169.PDF,code:600409,2017/4/13 0:00,1484,PDF
125,湖北广电：拟发行股份购买湖北省楚天视讯网络有限公司广电网络整体资产评估项目资产评估说明,125湖北广电拟发行股份购买湖北省楚天视讯网络有限公司广电网络整体资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-01-30/63539235.PDF,code:000665,2014/1/30 0:00,4980,PDF
126,金岭矿业：关于拟收购资产评估情况说明的公告,126金岭矿业关于拟收购资产评估情况说明的公告,http://www.cninfo.com.cn/finalpage/2008-08-28/42645873.PDF,code:000655,2008/8/28 6:30,62,PDF
127,力合股份：深圳力合数字电视有限公司资产评估说明,127力合股份深圳力合数字电视有限公司资产评估说明,http://www.cninfo.com.cn/finalpage/2008-04-08/38594434.PDF,code:000532,2008/4/8 6:30,631,PDF
128,富春通信：中联资产评估集团有限公司关于公司重大资产重组中评估差异的说明,128富春通信中联资产评估集团有限公司关于公司重大资产重组中评估差异的说明,http://www.cninfo.com.cn/finalpage/2016-12-06/1202862837.PDF,code:300299,2016/12/6 20:52,3470,PDF
129,南 京 港：资产评估说明,129南京港资产评估说明,http://www.cninfo.com.cn/finalpage/2006-09-12/18284458.PDF,code:002040,2006/9/12 6:30,457,PDF
130,美 欣 达：重大资产重组拟置出资产评估项目资产评估说明,130美欣达重大资产重组拟置出资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-12-29/1202970434.PDF,code:002034,2016/12/29 0:00,2203,PDF
131,富春通信：中联资产评估集团有限公司关于公司重大资产重组中评估差异的说明,131富春通信中联资产评估集团有限公司关于公司重大资产重组中评估差异的说明,http://www.cninfo.com.cn/finalpage/2016-12-06/1202862837.PDF,code:300299,2016/12/6 20:52,3470,PDF
132,北方华创：北京北方华创微电子装备有限公司无形资产土地减值测试项目评估说明,132北方华创北京北方华创微电子装备有限公司无形资产土地减值测试项目评估说明,http://www.cninfo.com.cn/finalpage/2017-03-16/1203164040.PDF,code:002371,2017/3/16 0:00,815,PDF
133,齐星铁塔：拟购买北讯电信股份有限公司100%股权项目资产评估说明,133齐星铁塔拟购买北讯电信股份有限公司100股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-03-16/1203163241.PDF,code:002359,2017/3/16 0:00,1393,PDF
134,*ST云网：拟出售资产及负债项目资产评估说明,134ST云网拟出售资产及负债项目资产评估说明,http://www.cninfo.com.cn/finalpage/2015-12-05/1201810109.PDF,code:002306,2015/12/5 0:00,631,PDF
135,美 欣 达：重大资产重组拟置出资产评估项目资产评估说明,135美欣达重大资产重组拟置出资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-12-29/1202970434.PDF,code:002034,2016/12/29 0:00,2203,PDF
136,首钢股份：发起设立北京汽车集团股份有限公司（筹）之北京汽车制造厂有限公司整体资产评估项目资产评估说明,136首钢股份发起设立北京汽车集团股份有限公司筹之北京汽车制造厂有限公司整体资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-01/58384418.PDF,code:000959,2010/9/1 6:30,574,PDF
137,首钢股份：发起设立北京汽车集团股份有限公司（筹）之北京汽车投资有限公司整体资产评估项目资产评估说明,137首钢股份发起设立北京汽车集团股份有限公司筹之北京汽车投资有限公司整体资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2010-09-01/58384411.PDF,code:000959,2010/9/1 6:30,480,PDF
138,胜利股份：拟收购股权项目所涉及的温州胜利港耀天然气有限公司股东全部权益价值资产评估说明,138胜利股份拟收购股权项目所涉及的温州胜利港耀天然气有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2017-09-09/1203960037.PDF,code:000407,2017/9/9 0:00,1356,PDF
139,广宇集团：浙江广宇经贸有限公司整体资产评估项目评估说明,139广宇集团浙江广宇经贸有限公司整体资产评估项目评估说明,http://www.cninfo.com.cn/finalpage/2007-11-13/35268123.PDF,code:002133,2007/11/13 6:30,240,PDF
140,京蓝科技：拟收购天津市北方创业园林股份有限公司部分股权项目资产评估说明,140京蓝科技拟收购天津市北方创业园林股份有限公司部分股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-02-25/1203107988.PDF,code:000711,2017/2/25 0:00,5993,PDF
141,广宇集团：浙江广宇经贸有限公司整体资产评估项目评估说明,141广宇集团浙江广宇经贸有限公司整体资产评估项目评估说明,http://www.cninfo.com.cn/finalpage/2007-11-13/35268123.PDF,code:002133,2007/11/13 6:30,240,PDF
142,胜利股份：拟收购股权项目所涉及的温州胜利港耀天然气有限公司股东全部权益价值资产评估说明,142胜利股份拟收购股权项目所涉及的温州胜利港耀天然气有限公司股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2017-09-09/1203960037.PDF,code:000407,2017/9/9 0:00,1356,PDF
143,京蓝科技：拟收购天津市北方创业园林股份有限公司部分股权项目资产评估说明,143京蓝科技拟收购天津市北方创业园林股份有限公司部分股权项目资产评估说明,http://www.cninfo.com.cn/finalpage/2017-02-25/1203107988.PDF,code:000711,2017/2/25 0:00,5993,PDF
144,华自科技：开元资产评估有限公司对《中国证监会行政许可项目审查一次反馈意见通知书》（171397号）有关评估问题回复的专项说明,144华自科技开元资产评估有限公司对中国证监会行政许可项目审查一次反馈意见通知书171397号有关评估问题回复的专项说明,http://www.cninfo.com.cn/finalpage/2017-08-18/1203810661.PDF,code:300490,2017/8/18 11:49,949,PDF
145,海鸥卫浴：董事会关于资产评估相关事项说明的公告,145海鸥卫浴董事会关于资产评估相关事项说明的公告,http://www.cninfo.com.cn/finalpage/2016-02-29/1202006000.PDF,code:002084,2016/2/29 0:00,101,PDF
146,兴发集团：拟购买资产涉及的宜昌兴和化工有限责任公司部分资产评估项目资产评估说明,146兴发集团拟购买资产涉及的宜昌兴和化工有限责任公司部分资产评估项目资产评估说明,http://www.cninfo.com.cn/finalpage/2015-03-24/1200732650.PDF,code:600141,2015/3/24 0:00,727,PDF
147,利亚德：拟通过下属子公司收购股权所涉及的NATURALPOINT INC.股东全部权益价值资产评估说明,147利亚德拟通过下属子公司收购股权所涉及的NATURALPOINTINC股东全部权益价值资产评估说明,http://www.cninfo.com.cn/finalpage/2017-06-28/1203660810.PDF,code:300296,2017/6/28 20:10,856,PDF
148,*ST珠江：拟转让资产所涉及的部分资产价值项目资产评估说明,148ST珠江拟转让资产所涉及的部分资产价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-06-23/1202388335.PDF,code:000505,2016/6/23 0:00,531,PDF
149,闽福发Ａ：拟转让非主业资产项目资产评估说明,149闽福发Ａ拟转让非主业资产项目资产评估说明,http://www.cninfo.com.cn/finalpage/2014-12-03/1200435832.PDF,code:000547,2014/12/3 0:00,718,PDF
150,光明地产：（沪财瑞评报（2017）1134号）《南宁国粮房地产开发有限公司因资产转让行为涉及的部分资产评估报告》及评估说明材料,150光明地产沪财瑞评报20171134号南宁国粮房地产开发有限公司因资产转让行为涉及的部分资产评估报告及评估说明材料,http://www.cninfo.com.cn/finalpage/2017-09-09/1203960888.PDF,code:600708,2017/9/9 0:00,661,PDF
151,*ST珠江：拟转让资产所涉及的部分资产价值项目资产评估说明,151ST珠江拟转让资产所涉及的部分资产价值项目资产评估说明,http://www.cninfo.com.cn/finalpage/2016-06-23/1202388335.PDF,code:000505,2016/6/23 0:00,531,PDF
152,中超控股：拟收购无锡市恒汇电缆有限公司股权项目资产评估说明（评估基准日：2014年9月30日）,152中超控股拟收购无锡市恒汇电缆有限公司股权项目资产评估说明评估基准日2014年9月30日,http://www.cninfo.com.cn/finalpage/2016-07-20/1202489861.PDF,code:002471,2016/7/20 0:00,945,PDF
